UPDTICK_0;BPSNUM_0;BPSNAM_0;BPSSHO_0;BPSTYP_0;BSGCOD_0;BPRPAY_0;BPAPAY_0;BPSINV_0;BPAINV_0;BPSGRU_0;BPSRSK_0;BPCNUMBPS_0;BPTNUM_0;CNTNAM_0;LOC_0;ABCCLS_0;UVYCOD_0;CUR_0;CHGTYP_0;PTE_0;DEP_0;VACBPR_0;MDL_0;EECICT_0;EECLOC_0;TSSCOD_0;TSSCOD_1;TSSCOD_2;TSSCOD_3;TSSCOD_4;INVDTAAMT_0;INVDTAAMT_1;INVDTAAMT_2;INVDTAAMT_3;INVDTAAMT_4;INVDTAAMT_5;INVDTAAMT_6;INVDTAAMT_7;INVDTAAMT_8;INVDTAAMT_9;INVDTAAMT_10;INVDTAAMT_11;INVDTAAMT_12;INVDTAAMT_13;INVDTAAMT_14;INVDTAAMT_15;INVDTAAMT_16;INVDTAAMT_17;INVDTAAMT_18;INVDTAAMT_19;INVDTAAMT_20;INVDTAAMT_21;INVDTAAMT_22;INVDTAAMT_23;INVDTAAMT_24;INVDTAAMT_25;INVDTAAMT_26;INVDTAAMT_27;INVDTAAMT_28;INVDTAAMT_29;INVDTA_0;INVDTA_1;INVDTA_2;INVDTA_3;INVDTA_4;INVDTA_5;INVDTA_6;INVDTA_7;INVDTA_8;INVDTA_9;INVDTA_10;INVDTA_11;INVDTA_12;INVDTA_13;INVDTA_14;INVDTA_15;INVDTA_16;INVDTA_17;INVDTA_18;INVDTA_19;INVDTA_20;INVDTA_21;INVDTA_22;INVDTA_23;INVDTA_24;INVDTA_25;INVDTA_26;INVDTA_27;INVDTA_28;INVDTA_29;AMTCOD_0;AMTCOD_1;AMTCOD_2;AMTCOD_3;AMTCOD_4;AMTCOD_5;AMTCOD_6;AMTCOD_7;AMTCOD_8;AMTCOD_9;AMTCOD_10;AMTCOD_11;AMTCOD_12;AMTCOD_13;AMTCOD_14;AMTCOD_15;AMTCOD_16;AMTCOD_17;AMTCOD_18;AMTCOD_19;AMTCOD_20;AMTCOD_21;AMTCOD_22;AMTCOD_23;AMTCOD_24;AMTCOD_25;AMTCOD_26;AMTCOD_27;AMTCOD_28;AMTCOD_29;PLISTC_0;PAYBAN_0;ACCCOD_0;DIE_0;DIE_1;DIE_2;DIE_3;DIE_4;DIE_5;DIE_6;DIE_7;DIE_8;DIE_9;DIE_10;DIE_11;DIE_12;DIE_13;DIE_14;DIE_15;DIE_16;DIE_17;DIE_18;DIE_19;CCE_0;CCE_1;CCE_2;CCE_3;CCE_4;CCE_5;CCE_6;CCE_7;CCE_8;CCE_9;CCE_10;CCE_11;CCE_12;CCE_13;CCE_14;CCE_15;CCE_16;CCE_17;CCE_18;CCE_19;BPAADD_0;SEVLIN_0;ORDTEX_0;RTNTEX_0;LTIMRKCOE_0;PRIMRKCOE_0;QLYMRKCOE_0;QTYMRKCOE_0;RSKMRKCOE_0;LTIMRK_0;PRIMRK_0;QLYMRK_0;QTYMRK_0;RSKMRK_0;GENMRK_0;ORDMINAMT_0;OSTCTL_0;OSTAUZAMT_0;EECINCRAT_0;BPSREM_0;DUDCLC_0;CURCLC_0;FUPFLG_0;OCNFLG_0;DADFLG_0;PRVNUM_0;DOUFLG_0;ENAFLG_0;PAYLOKFLG_0;NORPRNFLG_0;NREPRNFLG_0;NRTPRNFLG_0;RITCOD_0;RITCOD_1;RITCOD_2;RITCOD_3;RITCOD_4;RITCOD_5;RITCOD_6;RITCOD_7;RITCOD_8;RITCOD_9;RITCOD_10;RITCOD_11;RITCOD_12;RITCOD_13;RITCOD_14;RITCOD_15;RITCOD_16;RITCOD_17;RITCOD_18;RITCOD_19;RITCOD_20;RITCOD_21;RITCOD_22;RITCOD_23;RITCOD_24;RITCOD_25;RITCOD_26;RITCOD_27;RITCOD_28;RITCOD_29;RITNBR_0;RITRAT_0;RITPARNBR_0;RITPARNAM_0;RITPARNAM_1;RITPARNAM_2;RITPARNAM_3;RITPARNAM_4;RITPARNAM_5;RITPARNAM_6;RITPARNAM_7;RITPARNAM_8;RITPARNAM_9;RITPARCOE_0;RITPARCOE_1;RITPARCOE_2;RITPARCOE_3;RITPARCOE_4;RITPARCOE_5;RITPARCOE_6;RITPARCOE_7;RITPARCOE_8;RITPARCOE_9;CAI_0;DATVLYCAI_0;AGTPCP_0;AGTSATTAX_0;SATTAX_0;FLGSATTAX_0;BPCNUM_0;TPMCOD_0;DIA_0;IPTEXS_0;EXPNUM_0;CREUSR_0;CREDAT_0;UPDUSR_0;UPDDAT_0;MATTOL_0;FRM1099_0;BOX1099_0;CREDATTIM_0;UPDDATTIM_0;AUUID_0;FLG281_0;PURPRITYP_0;CSHVAT_0;CSHDAT_0;AUTINVCOD_0;ORDFREFRT_0;BPRDSP_0;REXNUM_0;WLFLG_0;YAPPROB_0;YCLASS_0;XNUMG_0;XDOMACT_0;ROWID
13;FE515;NEWTECH;NEWTECH;1;FE;FE515;AD;FE515;AD;FE515;FE515;" ";" ";" ";" ";1;" ";EUR;1;VIR30FM;" ";EXO;" ";" ";1;" ";" ";DIV;DIV;" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRETR;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD;2;" ";" ";5.0000000;1.0000000;5.0000000;1.0000000;1.0000000;0.000;0.000;0.000;0.000;0.000;0.000;0.0000000000000;1;0.0000000000000;0.000;" ";2;1;1;1;1;" ";1;1;1;2;2;2;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";476;OUFA;2017-02-01 00:00:00.000;DADH;2026-02-26 00:00:00.000;" ";0;" ";2017-02-01 00:00:00.000;2026-02-26 11:58:59.000;0x3DB5E2FDDAF54B469DD12281AA695511;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;2;5;" ";0;1230
7;FL475;"BRAIEK ASSOCIATION ";B.A.C;1;FL;FL475;AD;FL475;AD;FL475;FL475;" ";" ";" ";" ";1;" ";TND;1;CHEQUE;" ";EXO;" ";" ";1;" ";" ";DIV;DIV;" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRLOC;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD;2;" ";" ";5.0000000;1.0000000;5.0000000;1.0000000;1.0000000;0.000;0.000;0.000;0.000;0.000;0.000;0.0000000000000;1;0.0000000000000;0.000;" ";2;1;1;1;1;" ";1;2;1;1;1;1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";452;DADH;2016-12-14 00:00:00.000;IBMA;2025-02-20 00:00:00.000;" ";0;" ";2016-12-14 00:00:00.000;2025-02-20 10:47:09.000;0xB769F09ECDF70341B4A63F0E8B699D42;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;2;0;" ";0;1231
7;FL478;BSA;BSA;1;FL;FL478;AD;FL478;AD;FL478;FL478;" ";" ";" ";" ";1;" ";TND;1;CHEQUE;" ";EXO;" ";" ";1;" ";" ";DIV;DIV;" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRLOC;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD;2;" ";" ";5.0000000;1.0000000;5.0000000;1.0000000;1.0000000;0.000;0.000;0.000;0.000;0.000;0.000;0.0000000000000;1;0.0000000000000;0.000;" ";2;1;1;1;1;" ";1;2;1;1;1;1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";452;OUFA;2017-01-05 00:00:00.000;IBMA;2025-02-20 00:00:00.000;" ";0;" ";2017-01-05 00:00:00.000;2025-02-20 10:47:09.000;0x8A685359FFEDAD44A0D16A40B0EC85BB;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;2;0;" ";0;1232
7;FL449;OPERA CAR;OPERA CAR;1;FL;FL449;AD;FL449;AD;FL449;FL449;" ";" ";" ";" ";1;" ";TND;1;CHEQUE;" ";EXO;" ";" ";1;" ";" ";DIV;DIV;" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRLOC;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD;2;" ";" ";5.0000000;1.0000000;5.0000000;1.0000000;1.0000000;0.000;0.000;0.000;0.000;0.000;0.000;0.0000000000000;1;0.0000000000000;0.000;" ";2;1;1;1;1;" ";1;2;1;1;1;1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";452;OUFA;2017-02-16 00:00:00.000;IBMA;2025-02-20 00:00:00.000;" ";0;" ";2017-02-16 00:00:00.000;2025-02-20 10:47:09.000;0xB36E1DE3E0DDE74EBC2893DB67D45BF6;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;2;0;" ";0;1233
7;FL451;STE L M ENGINEERING;STE LME;1;FL;FL451;AD;FL451;AD;FL451;FL451;" ";" ";" ";" ";1;" ";TND;1;VIR45FM;" ";EXO;" ";" ";1;" ";" ";DIV;DIV;" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRLOC;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD;2;" ";" ";5.0000000;1.0000000;5.0000000;1.0000000;1.0000000;0.000;0.000;0.000;0.000;0.000;0.000;0.0000000000000;1;0.0000000000000;0.000;" ";2;1;1;1;1;" ";1;2;1;1;1;1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";452;OUFA;2017-03-09 00:00:00.000;IBMA;2025-02-20 00:00:00.000;" ";0;" ";2017-03-09 00:00:00.000;2025-02-20 10:47:09.000;0x5B2908FEB6DEC14CAB427F6797C0A8FC;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;2;0;" ";0;1234
6;FE517;MATLOG;MATLOG;1;FE;FE517;AD;FE517;AD;FE517;FE517;" ";" ";" ";" ";1;" ";EUR;1;VIR30J;" ";EXO;" ";" ";1;" ";" ";DIV;DIV;" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRETR;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD;2;" ";" ";5.0000000;1.0000000;5.0000000;1.0000000;1.0000000;0.000;0.000;0.000;0.000;0.000;0.000;0.0000000000000;1;0.0000000000000;0.000;" ";2;1;1;1;1;" ";1;2;1;1;1;1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";476;OUFA;2017-03-10 00:00:00.000;DADH;2026-02-26 00:00:00.000;" ";0;" ";2017-03-10 00:00:00.000;2026-02-26 11:59:22.000;0x248DE96E1A7E114388D90A748DF64ED5;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;2;1;" ";0;1235
9;FL458;STE PROCODE TECHNOLOGY;PROCODE;1;FL;FL458;AD;FL458;AD;FL458;FL458;" ";" ";" ";" ";1;" ";TND;1;VIR90JFM;" ";EXO;" ";" ";1;100;LOC;DIV;DIV;1;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";BTD;FRLOC;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD;2;" ";" ";5.0000000;1.0000000;5.0000000;1.0000000;1.0000000;0.000;0.000;0.000;0.000;0.000;0.000;0.0000000000000;1;0.0000000000000;0.000;" ";2;1;1;1;1;" ";1;2;1;1;1;1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";472;OUFA;2017-09-20 00:00:00.000;IBMA;2025-10-01 00:00:00.000;" ";0;" ";2017-09-20 00:00:00.000;2025-10-01 14:31:21.000;0x0E7150053A4954428A5F19CCE63C60FD;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;2;1;" ";9;1236
7;FL459;GALAXY NEGOCE SARL;"GALAXY ";1;FL;FL459;AD;FL459;AD;FL459;FL459;" ";" ";" ";" ";1;" ";TND;1;VIR30J;" ";EXO;" ";" ";1;" ";" ";DIV;DIV;" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRLOC;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD;2;" ";" ";5.0000000;1.0000000;5.0000000;1.0000000;1.0000000;0.000;0.000;0.000;0.000;0.000;0.000;0.0000000000000;1;0.0000000000000;0.000;" ";2;1;1;1;1;" ";1;2;1;1;1;1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";452;OUFA;2017-10-09 00:00:00.000;IBMA;2025-02-20 00:00:00.000;" ";0;" ";2017-10-09 00:00:00.000;2025-02-20 10:47:09.000;0x163F232A382D11449028230104F1E138;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;2;0;" ";0;1237
7;FL460;AMCHAM TUNISIA;AMCHAM T;1;FL;FL460;AD;FL460;AD;FL460;FL460;" ";" ";" ";" ";1;" ";TND;1;CHEQUE;" ";EXO;" ";" ";1;" ";" ";DIV;DIV;" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRLOC;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD;2;" ";" ";5.0000000;1.0000000;5.0000000;1.0000000;1.0000000;0.000;0.000;0.000;0.000;0.000;0.000;0.0000000000000;1;0.0000000000000;0.000;" ";2;1;1;1;1;" ";1;2;1;1;1;1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";452;OUFA;2017-11-03 00:00:00.000;IBMA;2025-02-20 00:00:00.000;" ";0;" ";2017-11-03 00:00:00.000;2025-02-20 10:47:10.000;0x464BD2FF92C2E740888278DBA6A1D9A4;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;2;0;" ";0;1238
10;FE528;"WANZL ";WANZL;1;FE;FE528;AD;FE528;AD;FE528;FE528;" ";" ";" ";" ";1;" ";EUR;1;PAIEMAVANCE;" ";EXO;" ";" ";1;" ";" ";DIV;DIV;" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRETR;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD;2;" ";" ";5.0000000;1.0000000;5.0000000;1.0000000;1.0000000;0.000;0.000;0.000;0.000;0.000;0.000;0.0000000000000;1;0.0000000000000;0.000;" ";2;1;1;1;1;" ";1;1;1;1;1;1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";476;OUFA;2017-12-05 00:00:00.000;DADH;2026-02-26 00:00:00.000;" ";0;" ";2017-12-05 00:00:00.000;2026-02-26 12:01:26.000;0xD4BBA92E6138174EB2B575E917D14ADA;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;2;5;" ";0;1239
8;FL461;LIBRAIRIE LA STATION;LA STATION;1;FL;FL461;AD;FL461;AD;FL461;FL461;" ";" ";" ";" ";1;" ";TND;1;CHEQUE;" ";EXO;" ";" ";1;" ";" ";DIV;DIV;" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";ATB;FRLOC;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD;2;" ";" ";5.0000000;1.0000000;5.0000000;1.0000000;1.0000000;0.000;0.000;0.000;0.000;0.000;0.000;0.0000000000000;1;0.0000000000000;0.000;" ";2;1;1;1;1;" ";1;2;1;1;1;1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";452;DADH;2017-11-08 00:00:00.000;IBMA;2025-02-20 00:00:00.000;" ";0;" ";2017-11-08 00:00:00.000;2025-02-20 10:47:10.000;0x8BABDB053AF39D45BB1711DCF529DD09;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;2;0;" ";0;1240
